link,Product Name,Picture URL,Price in India,Rating,Total Ratings,Type,Description
https://gadgets.ndtv.com/acer-aspire-a315-8205,Acer Aspire A315,https://i.gadgets360cdn.com/products/laptops/large/1546456230_635_acer_aspire-a315.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Linux, HDD : 1TB, Model Number : A315, Processor : , Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 2.1, Dimensions : 381.60 x 259.00 x 21.00, Bluetooth version : 4.1, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 6.5, Expandable RAM(in GB) : 12GB"
https://gadgets.ndtv.com/asus-x200ma-kx495b-7241#gallery,Asus X200MA-KX495B,https://i.gadgets360cdn.com/products/laptops/large/1546455184_635_asus_x200ma-kx495b.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 12,000",0,1000,Laptop,"RAM : 2GB, SIZE : 11.60-inch, SSD : No, Operating System : Windows 8.1, HDD : 500GB, Model Number : X200MA-KX495B, Processor : Intel Pentium Dual Core 1st Gen N2840, Graphics : Intel Integrated HD Graphics, Resolution : 1366x768 pixels, Weight : 1.2, Dimensions : 302.00 x 200.00 x 30.40, Bluetooth version : 4, Base clock speed : 2.16 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-vivobook-s15-8763,Asus VivoBook S15,https://i.gadgets360cdn.com/products/laptops/large/1546456872_635_asus_vivobook-s15.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 138,917",3.940594059,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : 256GB, Operating System : Windows 10, HDD : No, Model Number : S15, Processor : Intel Core i5 8250U, Graphics : Nvidia GeForce MX150, Resolution : 1920x1080 pixels, Weight : , Dimensions : , Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 8, Expandable RAM(in GB) : 24GB"
https://gadgets.ndtv.com/asus-rog-strix-gl503ge-es73-7722#gallery,Asus ROG Strix GL503GE-ES73,https://i.gadgets360cdn.com/products/laptops/large/1546455692_635_asus_rog-strix-gl503ge-es73.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 16GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : No, Model Number : GL503GE-ES73, Processor : Intel Core i7 8th Gen 8750H, Graphics : Nvidia GeForce GTX 1050 Ti, Resolution : 1920x1080 pixels, Weight : 2.6, Dimensions : 384.00 x 262.00 x 24.00, Bluetooth version : 5, Base clock speed : 2.2 GHz, USB Ports : 1 x USB 2.0, Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/microsoft-surface-2-lqn-00024-8601,Microsoft Surface 2 LQN-00024,https://i.gadgets360cdn.com/products/laptops/large/1546456691_635_microsoft_surface-2-lqn-00024.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 147,999",4.362745098,1000,Laptop,"RAM : 8GB, SIZE : 13.30-inch, SSD : 256GB, Operating System : Windows 10, HDD : No, Model Number : 2 LQN-00024, Processor : Intel Core i5 8th Gen 8650U, Graphics : Nvidia GeForce GTX 1050, Resolution : 3000x2000 pixels, Weight : 1.64, Dimensions : 312.00 x 232.00 x 23.00, Bluetooth version : 4.1, Base clock speed : 1.9 GHz, USB Ports : 1 x USB 3.0, 1 x USB 3.0 (Type C), Battery Life : , Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-x-x541na-go008t-6403,Asus X X541NA-GO008T,https://i.gadgets360cdn.com/products/laptops/large/1546454129_635_asus_x-x541na-go008t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 16,990",0.9900990099,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 500GB, Model Number : X X541NA-GO008T, Processor : Intel Celeron Dual Core 7th Gen, Graphics : Intel Integrated HD Graphics, Resolution : 1366x768 pixels, Weight : 2, Dimensions : 381.00 x 251.00 x 27.20, Bluetooth version : 4, Base clock speed : 1.1 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 3.5, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-x-x541na-go008t-6403#gallery,Asus X X541NA-GO008T,https://i.gadgets360cdn.com/products/laptops/large/1546454129_635_asus_x-x541na-go008t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 16,990",0.9900990099,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 500GB, Model Number : X X541NA-GO008T, Processor : Intel Celeron Dual Core 7th Gen, Graphics : Intel Integrated HD Graphics, Resolution : 1366x768 pixels, Weight : 2, Dimensions : 381.00 x 251.00 x 27.20, Bluetooth version : 4, Base clock speed : 1.1 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 3.5, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/dell-inspiron-i5559-7080slv-7608,Dell Inspiron I5559-7080SLV,https://i.gadgets360cdn.com/products/laptops/large/1546455577_635_dell_inspiron-i5559-7080slv.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 84,990",2.910891089,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : I5559-7080SLV, Processor : Intel Core i7 6200U, Graphics : AMD Radeon R5, Resolution : , Weight : 2.4, Dimensions : , Bluetooth version : 4, Base clock speed : 2.3 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 7, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/hp-14q-bu005tu-7149,HP 14Q-BU005TU,https://i.gadgets360cdn.com/products/laptops/large/1546455084_635_hp_14q-bu005tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 28,297",3.504950495,1000,Laptop,"RAM : 4GB, SIZE : 14.00-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : 14Q-BU005TU, Processor : Intel Core i3 6th Gen 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 1.9, Dimensions : 340.00 x 240.00 x 23.70, Bluetooth version : 4, Base clock speed : 2 GHz, USB Ports : 1 x USB 2.0, Battery Life : , Expandable RAM(in GB) : "
https://gadgets.ndtv.com/lenovo-yoga-300-4939,Lenovo Yoga 300,https://i.gadgets360cdn.com/products/laptops/large/1525202381_635_yoga-300.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 4GB, SIZE : 11.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 500GB, Model Number : , Processor : Intel Pentium Quad Core 4th Gen N3540, Graphics : Intel Integrated HD Graphics, Resolution : 1366x768 pixels, Weight : 1.39, Dimensions : 299.00 x 209.00 x 21.80, Bluetooth version : 4, Base clock speed : 2.16 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 5, Expandable RAM(in GB) : 64GB"
https://gadgets.ndtv.com/hp-15-da0330tu-8509,HP 15-DA0330TU,https://i.gadgets360cdn.com/products/laptops/large/1546456575_635_hp_15-da0330tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 46,990",3.42,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : 15-DA0330TU, Processor : Intel Core i5 8th Gen 8250U, Graphics : Intel Integrated UHD Graphics 620, Resolution : 1920x1080 pixels, Weight : 1.77, Dimensions : 376.00 x 246.00 x 22.50, Bluetooth version : 4.2, Base clock speed : 1.6 GHz, USB Ports : 1 x USB 2.0, Battery Life : , Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-x541na-go013t-6468#gallery,Asus X541NA-GO013T,https://i.gadgets360cdn.com/products/laptops/large/1546454207_635_asus_x541na-go013t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 19,990",4.623762376,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 500GB, Model Number : X541NA-GO013T, Processor : Intel Pentium Dual Core 7th Gen N4200, Graphics : Intel Integrated HD Graphics, Resolution : 1366x768 pixels, Weight : 2, Dimensions : 381.00 x 251.00 x 27.20, Bluetooth version : 4, Base clock speed : 1.1 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 3.5, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/hp-245-g5-y0t72pa-6778,HP 245 G5-Y0T72PA,https://i.gadgets360cdn.com/products/laptops/large/1546454597_635_hp_245-g5-y0t72pa.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 17,990",0,1000,Laptop,"RAM : 4GB, SIZE : 14.00-inch, SSD : No, Operating System : DOS, HDD : 500GB, Model Number : 245 G5-Y0T72PA, Processor : AMD APU Quad Core A6 7310, Graphics : AMD Radeon R4, Resolution : 1366x768 pixels, Weight : 1.82, Dimensions : 345.40 x 241.50 x 23.90, Bluetooth version : 4, Base clock speed : 2.2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/acer-nitro-5-an515-51-55wl-7811#gallery,Acer Nitro 5 AN515-51-55WL,https://i.gadgets360cdn.com/products/laptops/large/1546455805_635_acer_nitro-5-an515-51-55wl.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 256GB, Model Number : 5 AN515-51-55WL, Processor : Intel Core i5 7300HQ, Graphics : Nvidia GeForce GTX 1050, Resolution : 1920x1080 pixels, Weight : 2.7, Dimensions : 390.00 x 266.00 x 26.75, Bluetooth version : 4, Base clock speed : 2.5 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/acer-switch-3-sw312-31-p4g1-8686,Acer Switch 3 SW312-31-P4G1,https://i.gadgets360cdn.com/products/laptops/large/1546456776_635_acer_switch-3-sw312-31-p4g1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 38,178",3.96039604,1000,Laptop,"RAM : 6GB, SIZE : 12.50-inch, SSD : 64GB, Operating System : Windows 10 Home, HDD : No, Model Number : 3 SW312-31-P4G1, Processor : Intel Pentium Dual Core 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 1.5, Dimensions : 341.00 x 236.60 x 17.95, Bluetooth version : 4, Base clock speed : 2 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 12, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-vivobook-s15-k510uq-bq668t-7677,Asus VivoBook S15 K510UQ-BQ668T,https://i.gadgets360cdn.com/products/laptops/large/1546455648_635_asus_vivobook-s15-k510uq-bq668t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 52,199",4.287128713,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : No, Model Number : S15 K510UQ-BQ668T, Processor : Intel Core i5 8250U, Graphics : Nvidia GeForce MX150, Resolution : 1920x1080 pixels, Weight : , Dimensions : , Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 8, Expandable RAM(in GB) : 24GB"
https://gadgets.ndtv.com/asus-vivobook-x507ua-ej500t-8185#gallery,Asus VivoBook X507UA-EJ500T,https://i.gadgets360cdn.com/products/laptops/large/1546456205_635_asus_vivobook-x507ua-ej500t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : X507UA-EJ500T, Processor : Intel Core i5 8th Gen 8250U, Graphics : Intel HD Graphics, Resolution : 1920x1080 pixels, Weight : 1.68, Dimensions : 365.00 x 266.00 x 21.90, Bluetooth version : 4, Base clock speed : 2 GHz, USB Ports : 3 x USB 2.0, Battery Life : 6, Expandable RAM(in GB) : 8GB"
https://gadgets.ndtv.com/acer-aspire-e-es-15-e1-7387,Acer Aspire E ES-15-E1,https://i.gadgets360cdn.com/products/laptops/large/1546455350_635_acer_aspire-e-es-15-e1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 21,990",0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : No, Model Number : ES-15-E1, Processor : AMD APU Dual Core E1, Graphics : AMD Radeon 8240 Graphics, Resolution : , Weight : 2.4, Dimensions : 381.60 x 258.00 x 27.15, Bluetooth version : 4, Base clock speed : 1.4 GHz, USB Ports : 1 x USB 2.0, 2 x USB 3.0, Battery Life : 5, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/acer-aspire-5-a515-51g-51g2-7741,Acer Aspire 5 A515-51G-51G2,https://i.gadgets360cdn.com/products/laptops/large/1546455742_635_acer_aspire-5-a515-51g-51g2.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : DOS, HDD : 1TB, Model Number : A515-51G-51G2, Processor : Intel Core i5 8250U, Graphics : Nvidia GeForce MX150, Resolution : 1366x768 pixels, Weight : 2.2, Dimensions : 381.60 x 263.00 x 20.95, Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 7, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/hp-pavilion-15-cc130tx-6373,HP Pavilion 15-CC130TX,https://i.gadgets360cdn.com/products/laptops/large/1546454427_635_hp_pavilion-15-cc130tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 58,990",3.831683168,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : No, Model Number : 15-CC130TX, Processor : Intel Core i5, Graphics : Nvidia GeForce 940MX, Resolution : 1920x1080 pixels, Weight : 2.12, Dimensions : 378.00 x 252.20 x 22.61, Bluetooth version : 4.2, Base clock speed : , USB Ports : , Battery Life : , Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/asus-x541na-go013t-6468,Asus X541NA-GO013T,https://i.gadgets360cdn.com/products/laptops/large/1546454207_635_asus_x541na-go013t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 19,990",4.623762376,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 500GB, Model Number : X541NA-GO013T, Processor : Intel Pentium Dual Core 7th Gen N4200, Graphics : Intel Integrated HD Graphics, Resolution : 1366x768 pixels, Weight : 2, Dimensions : 381.00 x 251.00 x 27.20, Bluetooth version : 4, Base clock speed : 1.1 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 3.5, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-vivobook-s14-6664,Asus VivoBook S14,https://i.gadgets360cdn.com/products/laptops/large/1546454442_635_asus_vivobook-s14.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 51,990",0,1000,Laptop,"RAM : 8GB, SIZE : 14.00-inch, SSD : 128GB, Operating System : Windows 10 Home, HDD : No, Model Number : S14, Processor : Intel Core i5 8th Gen 8250U, Graphics : Intel Integrated UHD Graphics 620, Resolution : 1920x1080 pixels, Weight : 1.3, Dimensions : 326.00 x 226.00 x 18.80, Bluetooth version : 4.1, Base clock speed : 1.6 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/dell-inspiron-i3567-3276blk-pus-8320,Dell Inspiron I3567-3276BLK-PUS,https://i.gadgets360cdn.com/products/laptops/large/1546456365_635_dell_inspiron-i3567-3276blk-pus.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : I3567-3276BLK-PUS, Processor : Intel Core i3 7th Gen 7130U, Graphics : Intel HD Graphics 620, Resolution : 1920x1080 pixels, Weight : , Dimensions : , Bluetooth version : 4.1, Base clock speed : 3.1 GHz, USB Ports : 1 x USB 2.0, Battery Life : 6, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/microsoft-surface-2-lqn-00038-8602#gallery,Microsoft Surface 2 LQN-00038,https://i.gadgets360cdn.com/products/laptops/large/1546456692_635_microsoft_surface-2-lqn-00038.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 235,042",3.861386139,1000,Laptop,"RAM : 8GB, SIZE : 13.30-inch, SSD : 256GB, Operating System : Windows 10, HDD : No, Model Number : 2 LQN-00038, Processor : Intel Core i5 8th Gen 8650U, Graphics : Nvidia GeForce GTX 1050, Resolution : 3000x2000 pixels, Weight : 1.64, Dimensions : 312.00 x 232.00 x 23.00, Bluetooth version : 4.1, Base clock speed : 1.9 GHz, USB Ports : 1 x USB 3.0, 1 x USB 3.0 (Type C), Battery Life : , Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-a541uj-dm069-6235,Asus A541UJ-DM069,https://i.gadgets360cdn.com/products/laptops/large/1546453760_635_asus_a541uj-dm069.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 30,990",4.95049505,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : DOS, HDD : 1TB, Model Number : A541UJ-DM069, Processor : Intel Core i3 6th Gen 6006U, Graphics : Nvidia GeForce 920M, Resolution : 1920x1080 pixels, Weight : 2, Dimensions : 381.00 x 252.00 x 27.60, Bluetooth version : 4, Base clock speed : , USB Ports : , Battery Life : 4.5, Expandable RAM(in GB) : 12GB"
https://gadgets.ndtv.com/asus-x-x541ua-dm1358d-6868,Asus X X541UA-DM1358D,https://i.gadgets360cdn.com/products/laptops/large/1546454689_635_asus_x-x541ua-dm1358d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : DOS, HDD : No, Model Number : X X541UA-DM1358D, Processor : Intel Core i3 7th Gen 7100U, Graphics : Intel Integrated HD Graphics 620, Resolution : 1920x1080 pixels, Weight : 1.9, Dimensions : 381.40 x 251.50 x 27.60, Bluetooth version : 4, Base clock speed : 2.4 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 3.5, Expandable RAM(in GB) : 12GB"
https://gadgets.ndtv.com/dell-inspiron-5000-5370-6118,Dell Inspiron 5000 5370,https://i.gadgets360cdn.com/products/laptops/large/1546453583_635_dell_inspiron-5000-5370.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 44,990",4.049019608,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : 128GB, Operating System : Windows 10 Home, HDD : No, Model Number : 5000 5370, Processor : Intel Core i5 7th Gen 7130U, Graphics : Intel Integrated HD Graphics 620, Resolution : 1920x1080 pixels, Weight : 1.4, Dimensions : 323.90 x 219.90 x 15.81, Bluetooth version : 4.1, Base clock speed : 2.7 GHz, USB Ports : , Battery Life : , Expandable RAM(in GB) : 32GB"
https://gadgets.ndtv.com/dell-inspiron-i5558-7607,Dell Inspiron I5558,https://i.gadgets360cdn.com/products/laptops/large/1546455576_635_dell_inspiron-i5558.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 48,606",3.617647059,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : 1TB, Model Number : I5558, Processor : Intel Core i5 5005U, Graphics : Intel Integrated HD Graphics 5500, Resolution : , Weight : 2.4, Dimensions : , Bluetooth version : 4, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 7, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/hp-ar003tu-7632,HP AR003TU,https://i.gadgets360cdn.com/products/laptops/large/1546455601_635_hp_ar003tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,1000,Laptop,"RAM : 4GB, SIZE : 14.00-inch, SSD : No, Operating System : DOS, HDD : 1TB, Model Number : AR003TU, Processor : Intel Core i3 6th Gen 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 1.94, Dimensions : 345.40 x 241.60 x 23.90, Bluetooth version : 4, Base clock speed : 2 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/asus-x-x555ld-xx055h-5996,Asus X X555LD-XX055H,https://i.gadgets360cdn.com/products/laptops/large/1546453442_635_asus_x-x555ld-xx055h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 36,999",0,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 8.1, HDD : 1TB, Model Number : X X555LD-XX055H, Processor : Intel Core i3 4th Gen 4030, Graphics : Nvidia GeForce 820M, Resolution : 1366x768 pixels, Weight : 2.3, Dimensions : 65.53 x 38.20 x 25.60, Bluetooth version : 4, Base clock speed : 1.9 GHz, USB Ports : 1 x USB 2.0, Battery Life : 4.5, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/hp-15q-by003au-6244,HP 15Q-BY003AU,https://i.gadgets360cdn.com/products/laptops/large/1546453772_635_hp_15q-by003au.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 22,990",3.653465347,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10 Home, HDD : 500GB, Model Number : 15Q-BY003AU, Processor : AMD APU Dual Core A6 9220, Graphics : AMD Radeon R4, Resolution : 1366x768 pixels, Weight : 2.1, Dimensions : 380.00 x 253.70 x 23.80, Bluetooth version : 4, Base clock speed : 2.5 GHz, USB Ports : 1 x USB 2.0, 2 x USB 3.0, Battery Life : , Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/acer-aspire-sw110-1ct-6860#gallery,Acer Aspire SW110-1CT,https://i.gadgets360cdn.com/products/laptops/large/1546454679_635_acer_aspire-sw110-1ct.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 13,990",3.732673267,1000,Laptop,"RAM : 2GB, SIZE : 10.10-inch, SSD : No, Operating System : Windows 10 Home, HDD : No, Model Number : SW110-1CT, Processor : Intel Atom Quad Core Z8350, Graphics : Intel Integrated HD Graphics 400, Resolution : 1280x800 pixels, Weight : , Dimensions : 257.90 x 173.00 x 10.50, Bluetooth version : 4, Base clock speed : 1.44 GHz, USB Ports : 1 x USB 2.0, 1 x USB 3.0, Battery Life : 6, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/microsoft-surface-2-lqn-00024-8601#gallery,Microsoft Surface 2 LQN-00024,https://i.gadgets360cdn.com/products/laptops/large/1546456691_635_microsoft_surface-2-lqn-00024.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 147,999",4.362745098,1000,Laptop,"RAM : 8GB, SIZE : 13.30-inch, SSD : 256GB, Operating System : Windows 10, HDD : No, Model Number : 2 LQN-00024, Processor : Intel Core i5 8th Gen 8650U, Graphics : Nvidia GeForce GTX 1050, Resolution : 3000x2000 pixels, Weight : 1.64, Dimensions : 312.00 x 232.00 x 23.00, Bluetooth version : 4.1, Base clock speed : 1.9 GHz, USB Ports : 1 x USB 3.0, 1 x USB 3.0 (Type C), Battery Life : , Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-vivobook-s15-s510un-bq070t-6148,Asus VivoBook S15 S510UN-BQ070T,https://i.gadgets360cdn.com/products/laptops/large/1546453618_635_asus_vivobook-s15-s510un-bq070t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 57,990",3.45,1000,Laptop,"RAM : 8GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 10, HDD : No, Model Number : S15 S510UN-BQ070T, Processor : Intel Core i5 8250U, Graphics : Nvidia GeForce MX150, Resolution : 1920x1080 pixels, Weight : , Dimensions : , Bluetooth version : 4, Base clock speed : 1.6 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 8, Expandable RAM(in GB) : 24GB"
https://gadgets.ndtv.com/acer-spin-5-8832,Acer Spin 5,https://i.gadgets360cdn.com/products/laptops/large/1546456938_635_acer_spin-5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 71,481",0,1000,Laptop,"RAM : 4GB, SIZE : 13.30-inch, SSD : 256GB, Operating System : Windows 10 Home, HDD : No, Model Number : 5, Processor : Intel Core i5 7200U, Graphics : , Resolution : 1920x1080 pixels, Weight : 1.6, Dimensions : 328.00 x 229.00 x 20.00, Bluetooth version : 4.1, Base clock speed : 2.4 GHz, USB Ports : 2 x USB 2.0, 1 x USB 3.0, Battery Life : 10, Expandable RAM(in GB) : 16GB"
https://gadgets.ndtv.com/ilife-zed-book-7350,iLife Zed Book,https://i.gadgets360cdn.com/products/laptops/large/1546455308_635_ilife_zed-book.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 9,990",3.069306931,1000,Laptop,"RAM : 2GB, SIZE : 10.10-inch, SSD : No, Operating System : Windows 10 Home, HDD : No, Model Number : , Processor : Intel Atom Quad Core Z8350, Graphics : Intel Integrated HD Graphics 400, Resolution : 1280x800 pixels, Weight : 1.06, Dimensions : 167.00 x 251.00 x 17.00, Bluetooth version : 4, Base clock speed : 1.44 GHz, USB Ports : 2 x USB 2.0, Battery Life : 6, Expandable RAM(in GB) : "
https://gadgets.ndtv.com/hp-14-bs701tu-6191,HP 14-BS701TU,https://i.gadgets360cdn.com/products/laptops/large/1546453704_635_hp_14-bs701tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 29,990",3.683168317,1000,Laptop,"RAM : 4GB, SIZE : 14.00-inch, SSD : No, Operating System : Windows 10 Home, HDD : No, Model Number : 14-BS701TU, Processor : Intel Core i3 6th Gen 6006U, Graphics : Intel Integrated HD Graphics 520, Resolution : 1366x768 pixels, Weight : 1.86, Dimensions : 340.00 x 240.00 x 23.70, Bluetooth version : 4.2, Base clock speed : 2 GHz, USB Ports : 1 x USB 2.0, Battery Life : , Expandable RAM(in GB) : "
https://gadgets.ndtv.com/asus-xx553ma-bing-sx376b-4861,Asus XX553MA-BING SX376B,https://i.gadgets360cdn.com/products/laptops/large/1525202016_635_xx553ma-bing-sx376b.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 23,500",2.735294118,1000,Laptop,"RAM : 4GB, SIZE : 15.60-inch, SSD : No, Operating System : Windows 8.1, HDD : 500GB, Model Number : XX553MA-BING SX376B, Processor : Intel Pentium Quad Core 4th Gen N3540, Graphics : Intel Integrated Graphics, Resolution : 1366x768 pixels, Weight : 2.15, Dimensions : 380.00 x 251.00 x 30.90, Bluetooth version : 4, Base clock speed : 2.16 GHz, USB Ports : 1 x USB 3.0, Battery Life : 4.5, Expandable RAM(in GB) : 4GB"
