url,Product Name,Picture URL,Rating,Type,Total Ratings,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Price in India,Description,Battery capacity (mAh),Processor,Operating system,Rear camera,Front camera,Internal storage,Resolution,RAM,Screen size (inches),Dimensions (mm),Expandable storage up to (GB),Processor make
https://gadgets.ndtv.com/redmi-note-5-pro-4607,"Redmi Note 5 Pro (4GB RAM, 64GB) - Blue",https://i.gadgets360cdn.com/products/large/1518591378_635_xiaomi_redmi_note_5_pro_141818_121802_6529.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.34,Mobile,"13,009",7,2,6,20,65,"₹ 11,999"," Battery Capacity : 4000, Processor : 1.8GHz octa-core, Operating System : Android 7.1.1, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron), Front Camera : 20-megapixel (f/2.2, 1.0-micron), Internal storage : 64GB, Resolution : 1080x2160 pixels, RAM : 4GB, Screen Size : 5.99, Dimensions : 158.60 x 75.40 x 8.05, Expandable Storage : 128, Processor Manufacturer : Qualcomm Snapdragon 636",4000,1.8GHz octa-core,Android 7.1.1,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron)","20-megapixel (f/2.2, 1.0-micron)",64GB,1080x2160 pixels,4GB,5.99,158.60 x 75.40 x 8.05,128,Qualcomm Snapdragon 636
https://gadgets.ndtv.com/redmi-note-5-pro-4607,"Redmi Note 5 Pro (4GB RAM, 64GB) - Black",https://i.gadgets360cdn.com/products/large/1518591378_635_xiaomi_redmi_note_5_pro_141818_121802_6529.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.34,Mobile,"13,009",7,2,6,20,65,"₹ 12,499"," Battery Capacity : 4000, Processor : 1.8GHz octa-core, Operating System : Android 7.1.1, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron), Front Camera : 20-megapixel (f/2.2, 1.0-micron), Internal storage : 64GB, Resolution : 1080x2160 pixels, RAM : 4GB, Screen Size : 5.99, Dimensions : 158.60 x 75.40 x 8.05, Expandable Storage : 128, Processor Manufacturer : Qualcomm Snapdragon 636",4000,1.8GHz octa-core,Android 7.1.1,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron)","20-megapixel (f/2.2, 1.0-micron)",64GB,1080x2160 pixels,4GB,5.99,158.60 x 75.40 x 8.05,128,Qualcomm Snapdragon 636
https://gadgets.ndtv.com/redmi-note-5-pro-4607,"Redmi Note 5 Pro (6GB RAM, 64GB) - Gold",https://i.gadgets360cdn.com/products/large/1518591378_635_xiaomi_redmi_note_5_pro_141818_121802_6529.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.34,Mobile,"13,009",7,2,6,20,65,"₹ 11,990"," Battery Capacity : 4000, Processor : 1.8GHz octa-core, Operating System : Android 7.1.1, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron), Front Camera : 20-megapixel (f/2.2, 1.0-micron), Internal storage : 64GB, Resolution : 1080x2160 pixels, RAM : 4GB, Screen Size : 5.99, Dimensions : 158.60 x 75.40 x 8.05, Expandable Storage : 128, Processor Manufacturer : Qualcomm Snapdragon 636",4000,1.8GHz octa-core,Android 7.1.1,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron)","20-megapixel (f/2.2, 1.0-micron)",64GB,1080x2160 pixels,4GB,5.99,158.60 x 75.40 x 8.05,128,Qualcomm Snapdragon 636
https://gadgets.ndtv.com/redmi-note-5-pro-4607,"Redmi Note 5 Pro (4GB RAM, 64GB) - Gold",https://i.gadgets360cdn.com/products/large/1518591378_635_xiaomi_redmi_note_5_pro_141818_121802_6529.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.34,Mobile,"13,009",7,2,6,20,65,"₹ 10,990"," Battery Capacity : 4000, Processor : 1.8GHz octa-core, Operating System : Android 7.1.1, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron), Front Camera : 20-megapixel (f/2.2, 1.0-micron), Internal storage : 64GB, Resolution : 1080x2160 pixels, RAM : 4GB, Screen Size : 5.99, Dimensions : 158.60 x 75.40 x 8.05, Expandable Storage : 128, Processor Manufacturer : Qualcomm Snapdragon 636",4000,1.8GHz octa-core,Android 7.1.1,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron)","20-megapixel (f/2.2, 1.0-micron)",64GB,1080x2160 pixels,4GB,5.99,158.60 x 75.40 x 8.05,128,Qualcomm Snapdragon 636
https://gadgets.ndtv.com/xiaomi-redmi-6-pro-5523,"Xiaomi Redmi 6 Pro (4GB RAM, 64GB) - Rose Gold",https://i.gadgets360cdn.com/products/large/1529877080_635_xiaomi_redmi_6_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.111111111,Mobile,"13,096",9,3,9,25,53,"₹ 13,349"," Battery Capacity : 4000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel, Internal storage : 32GB, Resolution : 1080x2280 pixels, RAM : 3GB, Screen Size : 5.84, Dimensions : 149.33 x 71.68 x 8.75, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 625",4000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel",5-megapixel,32GB,1080x2280 pixels,3GB,5.84,149.33 x 71.68 x 8.75,256,Qualcomm Snapdragon 625
https://gadgets.ndtv.com/xiaomi-redmi-6-pro-5523,"Xiaomi Redmi 6 Pro (4GB RAM, 64GB) - Gold",https://i.gadgets360cdn.com/products/large/1529877080_635_xiaomi_redmi_6_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.111111111,Mobile,"13,096",9,3,9,25,53,"₹ 8,999"," Battery Capacity : 4000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel, Internal storage : 32GB, Resolution : 1080x2280 pixels, RAM : 3GB, Screen Size : 5.84, Dimensions : 149.33 x 71.68 x 8.75, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 625",4000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel",5-megapixel,32GB,1080x2280 pixels,3GB,5.84,149.33 x 71.68 x 8.75,256,Qualcomm Snapdragon 625
https://gadgets.ndtv.com/xiaomi-redmi-6-pro-5523,"Xiaomi Redmi 6 Pro (3GB RAM, 32GB) - Lake Blue",https://i.gadgets360cdn.com/products/large/1529877080_635_xiaomi_redmi_6_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.111111111,Mobile,"13,096",9,3,9,25,53,"₹ 9,190"," Battery Capacity : 4000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel, Internal storage : 32GB, Resolution : 1080x2280 pixels, RAM : 3GB, Screen Size : 5.84, Dimensions : 149.33 x 71.68 x 8.75, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 625",4000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel",5-megapixel,32GB,1080x2280 pixels,3GB,5.84,149.33 x 71.68 x 8.75,256,Qualcomm Snapdragon 625
https://gadgets.ndtv.com/xiaomi-redmi-6-pro-5523,"Xiaomi Redmi 6 Pro (4GB RAM, 64GB) - Black",https://i.gadgets360cdn.com/products/large/1529877080_635_xiaomi_redmi_6_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.111111111,Mobile,"13,096",9,3,9,25,53,"₹ 7,900"," Battery Capacity : 4000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel, Internal storage : 32GB, Resolution : 1080x2280 pixels, RAM : 3GB, Screen Size : 5.84, Dimensions : 149.33 x 71.68 x 8.75, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 625",4000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel",5-megapixel,32GB,1080x2280 pixels,3GB,5.84,149.33 x 71.68 x 8.75,256,Qualcomm Snapdragon 625
https://gadgets.ndtv.com/xiaomi-redmi-6-pro-5523,"Xiaomi Redmi 6 Pro (4GB RAM, 64GB) - Lake Blue",https://i.gadgets360cdn.com/products/large/1529877080_635_xiaomi_redmi_6_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.111111111,Mobile,"13,096",9,3,9,25,53,"₹ 8,820"," Battery Capacity : 4000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel, Internal storage : 32GB, Resolution : 1080x2280 pixels, RAM : 3GB, Screen Size : 5.84, Dimensions : 149.33 x 71.68 x 8.75, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 625",4000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel",5-megapixel,32GB,1080x2280 pixels,3GB,5.84,149.33 x 71.68 x 8.75,256,Qualcomm Snapdragon 625
https://gadgets.ndtv.com/xiaomi-redmi-6-pro-5523,"Xiaomi Redmi 6 Pro (4GB RAM, 64GB) - Red",https://i.gadgets360cdn.com/products/large/1529877080_635_xiaomi_redmi_6_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.111111111,Mobile,"13,096",9,3,9,25,53,"₹ 9,190"," Battery Capacity : 4000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel, Internal storage : 32GB, Resolution : 1080x2280 pixels, RAM : 3GB, Screen Size : 5.84, Dimensions : 149.33 x 71.68 x 8.75, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 625",4000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel",5-megapixel,32GB,1080x2280 pixels,3GB,5.84,149.33 x 71.68 x 8.75,256,Qualcomm Snapdragon 625
https://gadgets.ndtv.com/redmi-note-5-pro-4607,"Redmi Note 5 Pro (6GB RAM, 64GB) - Black",https://i.gadgets360cdn.com/products/large/1518591378_635_xiaomi_redmi_note_5_pro_141818_121802_6529.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.34,Mobile,"13,009",7,2,6,20,65,"₹ 16,999"," Battery Capacity : 4000, Processor : 1.8GHz octa-core, Operating System : Android 7.1.1, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron), Front Camera : 20-megapixel (f/2.2, 1.0-micron), Internal storage : 64GB, Resolution : 1080x2160 pixels, RAM : 4GB, Screen Size : 5.99, Dimensions : 158.60 x 75.40 x 8.05, Expandable Storage : 128, Processor Manufacturer : Qualcomm Snapdragon 636",4000,1.8GHz octa-core,Android 7.1.1,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel (f/2.0, 1.12-micron)","20-megapixel (f/2.2, 1.0-micron)",64GB,1080x2160 pixels,4GB,5.99,158.60 x 75.40 x 8.05,128,Qualcomm Snapdragon 636
https://gadgets.ndtv.com/xiaomi-redmi-6-pro-5523,"Xiaomi Redmi 6 Pro (3GB RAM, 32GB) - Red",https://i.gadgets360cdn.com/products/large/1529877080_635_xiaomi_redmi_6_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.111111111,Mobile,"13,096",9,3,9,25,53,"₹ 8,999"," Battery Capacity : 4000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel, Internal storage : 32GB, Resolution : 1080x2280 pixels, RAM : 3GB, Screen Size : 5.84, Dimensions : 149.33 x 71.68 x 8.75, Expandable Storage : 256, Processor Manufacturer : Qualcomm Snapdragon 625",4000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel",5-megapixel,32GB,1080x2280 pixels,3GB,5.84,149.33 x 71.68 x 8.75,256,Qualcomm Snapdragon 625
https://gadgets.ndtv.com/redmi-6-5473,"Redmi 6 (3GB RAM, 64GB) - Blue",https://i.gadgets360cdn.com/products/large/1528790962_635_xiaomi_redmi_6.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.297029703,Mobile,"21,483",6,2,9,23,61,"₹ 8,499"," Battery Capacity : 3000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel (f/2.2, 1.12-micron), Internal storage : 32GB, Resolution : 720x1440 pixels, RAM : 3GB, Screen Size : 5.45, Dimensions : 147.50 x 71.50 x 8.30, Expandable Storage : 256, Processor Manufacturer : MediaTek Helio P22 (MT6762)",3000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel","5-megapixel (f/2.2, 1.12-micron)",32GB,720x1440 pixels,3GB,5.45,147.50 x 71.50 x 8.30,256,MediaTek Helio P22 (MT6762)
https://gadgets.ndtv.com/redmi-6-5473,"Redmi 6 (3GB RAM, 32GB) - Gold",https://i.gadgets360cdn.com/products/large/1528790962_635_xiaomi_redmi_6.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.297029703,Mobile,"21,483",6,2,9,23,61,"₹ 8,999"," Battery Capacity : 3000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel (f/2.2, 1.12-micron), Internal storage : 32GB, Resolution : 720x1440 pixels, RAM : 3GB, Screen Size : 5.45, Dimensions : 147.50 x 71.50 x 8.30, Expandable Storage : 256, Processor Manufacturer : MediaTek Helio P22 (MT6762)",3000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel","5-megapixel (f/2.2, 1.12-micron)",32GB,720x1440 pixels,3GB,5.45,147.50 x 71.50 x 8.30,256,MediaTek Helio P22 (MT6762)
https://gadgets.ndtv.com/redmi-6-5473,"Redmi 6 (3GB RAM, 64GB) - Rose Gold",https://i.gadgets360cdn.com/products/large/1528790962_635_xiaomi_redmi_6.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,4.297029703,Mobile,"21,483",6,2,9,23,61,"₹ 8,499"," Battery Capacity : 3000, Processor : 2GHz octa-core (8x2GHz), Operating System : Android 8.1 Oreo, Rear Camera : 12-megapixel (f/2.2, 1.25-micron) + 5-megapixel, Front Camera : 5-megapixel (f/2.2, 1.12-micron), Internal storage : 32GB, Resolution : 720x1440 pixels, RAM : 3GB, Screen Size : 5.45, Dimensions : 147.50 x 71.50 x 8.30, Expandable Storage : 256, Processor Manufacturer : MediaTek Helio P22 (MT6762)",3000,2GHz octa-core (8x2GHz),Android 8.1 Oreo,"12-megapixel (f/2.2, 1.25-micron) + 5-megapixel","5-megapixel (f/2.2, 1.12-micron)",32GB,720x1440 pixels,3GB,5.45,147.50 x 71.50 x 8.30,256,MediaTek Helio P22 (MT6762)
